Unnamed: 0,pth,label,relFCs
17630,neutral/ffhq_2294.png,neutral,0.734722896
21172,neutral/ffhq_985.png,neutral,0.782613697
21935,sad/image0013126.jpg,neutral,0.818822798
19393,neutral/ffhq_4480.png,neutral,0.785102431
17219,neutral/ffhq_1924.png,neutral,0.780484669
21120,neutral/ffhq_938.png,neutral,0.776272927
17501,neutral/ffhq_2178.png,neutral,0.816801554
10936,fear/image0040208.jpg,neutral,0.86656939
28173,surprise/image0034973.jpg,neutral,0.766951749
18478,neutral/ffhq_3057.png,neutral,0.858891371
21223,neutral/image0018903.jpg,neutral,0.69009297
23841,sad/image0028609.jpg,neutral,0.871927994
16676,neutral/ffhq_1435.png,neutral,0.852376116
25923,surprise/image0021944.jpg,neutral,0.854522545
22035,sad/image0014434.jpg,neutral,0.783988348
16679,neutral/ffhq_1438.png,neutral,0.668031633
19904,neutral/ffhq_4940.png,neutral,0.831868517
17559,neutral/ffhq_223.png,neutral,0.856632128
20568,neutral/ffhq_5538.png,neutral,0.64344807
16488,neutral/ffhq_1266.png,neutral,0.798487011
18623,neutral/ffhq_3788.png,neutral,0.781173033
18436,neutral/ffhq_3019.png,neutral,0.740118869
1995,anger/image0024586.jpg,neutral,0.868904816
20942,neutral/ffhq_778.png,neutral,0.808024226
18970,neutral/ffhq_41.png,neutral,0.593214519
16242,neutral/ffhq_1044.png,neutral,0.813117446
5447,contempt/image0041522.jpg,neutral,0.871533023
20550,neutral/ffhq_5521.png,neutral,0.812561699
21152,neutral/ffhq_967.png,neutral,0.831412796
18611,neutral/ffhq_3777.png,neutral,0.836494699
8880,fear/image0029537.jpg,neutral,0.889245186
20318,neutral/ffhq_5312.png,neutral,0.738205235
4728,contempt/image0038208.jpg,neutral,0.868408089
20621,neutral/ffhq_5586.png,neutral,0.880555975
16665,neutral/ffhq_1425.png,neutral,0.823969955
20892,neutral/ffhq_732.png,neutral,0.783654818
4249,contempt/image0035770.jpg,neutral,0.858924483
17167,neutral/ffhq_1878.png,neutral,0.793906247
18683,neutral/ffhq_3841.png,neutral,0.808023826
17273,neutral/ffhq_1973.png,neutral,0.810175447
17128,neutral/ffhq_1842.png,neutral,0.77485969
20036,neutral/ffhq_5059.png,neutral,0.791838523
18847,neutral/ffhq_399.png,neutral,0.658032407
3461,contempt/image0022851.jpg,neutral,0.693569402
24008,sad/image0029464.jpg,neutral,0.729499882
16862,neutral/ffhq_1602.png,neutral,0.733164161
6681,disgust/image0035218.jpg,neutral,0.707884886
20387,neutral/ffhq_5375.png,neutral,0.776032059
18248,neutral/ffhq_2850.png,neutral,0.648735145
20238,neutral/ffhq_5240.png,neutral,0.827430534
1336,anger/image0019756.jpg,neutral,0.872433567
18301,neutral/ffhq_2899.png,neutral,0.771678442
20189,neutral/ffhq_5197.png,neutral,0.831306581
16247,neutral/ffhq_1049.png,neutral,0.776411435
3998,contempt/image0033742.jpg,neutral,0.846143645
17278,neutral/ffhq_1978.png,neutral,0.665766686
4170,contempt/image0035312.jpg,neutral,0.808521694
20824,neutral/ffhq_671.png,neutral,0.877817676
19118,neutral/ffhq_4232.png,neutral,0.79631401
18599,neutral/ffhq_3766.png,neutral,0.764663283
5709,contempt/image0042317.jpg,neutral,0.833158578
7636,disgust/image0040776.jpg,neutral,0.857981706
17531,neutral/ffhq_2204.png,neutral,0.813229231
19756,neutral/ffhq_4807.png,neutral,0.780230315
23799,sad/image0028391.jpg,neutral,0.88683346
18724,neutral/ffhq_3879.png,neutral,0.727405726
21180,neutral/ffhq_992.png,neutral,0.854945237
25932,surprise/image0022073.jpg,neutral,0.868199217
16341,neutral/ffhq_1133.png,neutral,0.788687125
20115,neutral/ffhq_513.png,neutral,0.747985968
20091,neutral/ffhq_5108.png,neutral,0.814524788
17771,neutral/ffhq_2420.png,neutral,0.842455662
16781,neutral/ffhq_153.png,neutral,0.828679382
4730,contempt/image0038221.jpg,neutral,0.751076745
23516,sad/image0026974.jpg,neutral,0.782762374
27997,surprise/image0034442.jpg,neutral,0.778503634
18063,neutral/ffhq_2684.png,neutral,0.736092208
20109,neutral/ffhq_5124.png,neutral,0.609528766
4056,contempt/image0034464.jpg,neutral,0.820076661
23221,sad/image0024814.jpg,neutral,0.773905673
20486,neutral/ffhq_5464.png,neutral,0.827762199
20260,neutral/ffhq_5260.png,neutral,0.770911623
18234,neutral/ffhq_2838.png,neutral,0.868662648
349,anger/image0006763.jpg,neutral,0.827923101
16231,neutral/ffhq_1034.png,neutral,0.810515514
16311,neutral/ffhq_1106.png,neutral,0.790656106
19091,neutral/ffhq_4208.png,neutral,0.758929694
25900,surprise/image0021728.jpg,neutral,0.8062705
17351,neutral/ffhq_2042.png,neutral,0.76407798
19007,neutral/ffhq_4132.png,neutral,0.780552993
18457,neutral/ffhq_3038.png,neutral,0.827480826
18735,neutral/ffhq_3889.png,neutral,0.813682245
17462,neutral/ffhq_2142.png,neutral,0.703435768
17653,neutral/ffhq_2314.png,neutral,0.715117319
18198,neutral/ffhq_2805.png,neutral,0.804657097
21651,sad/image0007403.jpg,neutral,0.866906794
18158,neutral/ffhq_277.png,neutral,0.735094567
18680,neutral/ffhq_3839.png,neutral,0.783145215
20081,neutral/ffhq_51.png,neutral,0.738117138
16416,neutral/ffhq_1200.png,neutral,0.754965189
17134,neutral/ffhq_1848.png,neutral,0.849589015
24127,sad/image0030036.jpg,neutral,0.805265837
19620,neutral/ffhq_4685.png,neutral,0.785283601
17951,neutral/ffhq_2583.png,neutral,0.8275119
3454,contempt/image0022517.jpg,neutral,0.727960596
16202,neutral/ffhq_1008.png,neutral,0.773649367
17277,neutral/ffhq_1977.png,neutral,0.773062108
19911,neutral/ffhq_4947.png,neutral,0.856258595
4295,contempt/image0035991.jpg,neutral,0.875376518
812,anger/image0014613.jpg,neutral,0.771073371
20282,neutral/ffhq_5280.png,neutral,0.760771136
22008,sad/image0014173.jpg,neutral,0.85363449
19227,neutral/ffhq_4330.png,neutral,0.876656391
25279,surprise/image0012804.jpg,neutral,0.890393258
17658,neutral/ffhq_2319.png,neutral,0.850509291
18536,neutral/ffhq_345.png,neutral,0.873306145
4743,contempt/image0038264.jpg,neutral,0.860717702
16825,neutral/ffhq_157.png,neutral,0.795259587
18379,neutral/ffhq_2969.png,neutral,0.816332744
22925,sad/image0022521.jpg,neutral,0.835267649
18902,neutral/ffhq_4038.png,neutral,0.82269435
28136,surprise/image0034831.jpg,neutral,0.839804348
16322,neutral/ffhq_1116.png,neutral,0.725357279
22564,sad/image0019650.jpg,neutral,0.860012388
20028,neutral/ffhq_5051.png,neutral,0.809937826
19402,neutral/ffhq_4489.png,neutral,0.835754028
18051,neutral/ffhq_2673.png,neutral,0.732931201
18619,neutral/ffhq_3784.png,neutral,0.775550361
18347,neutral/ffhq_294.png,neutral,0.815686412
21243,neutral/image0028007.jpg,neutral,0.854681416
18557,neutral/ffhq_364.png,neutral,0.793333544
3184,contempt/image0006798.jpg,neutral,0.832635199
16719,neutral/ffhq_1474.png,neutral,0.682354014
2889,anger/image0030102.jpg,neutral,0.771339834
1364,anger/image0019931.jpg,neutral,0.856458592
19412,neutral/ffhq_4498.png,neutral,0.758806946
27203,surprise/image0031893.jpg,neutral,0.74158327
20924,neutral/ffhq_761.png,neutral,0.843911317
4827,contempt/image0038730.jpg,neutral,0.672400341
16383,neutral/ffhq_1171.png,neutral,0.787749788
20161,neutral/ffhq_5171.png,neutral,0.839238704
2034,anger/image0024920.jpg,neutral,0.896981171
4723,contempt/image0038178.jpg,neutral,0.815623067
223,anger/image0004330.jpg,neutral,0.733640282
19978,neutral/ffhq_5006.png,neutral,0.863497837
16954,neutral/ffhq_1686.png,neutral,0.813805498
19199,neutral/ffhq_4305.png,neutral,0.693773177
19213,neutral/ffhq_4318.png,neutral,0.808162249
4342,contempt/image0036225.jpg,neutral,0.880740382
16755,neutral/ffhq_1506.png,neutral,0.651886283
16291,neutral/ffhq_1089.png,neutral,0.780655482
5173,contempt/image0040584.jpg,neutral,0.882597856
22004,sad/image0014139.jpg,neutral,0.824944086
21572,sad/image0005835.jpg,neutral,0.851949603
23743,sad/image0028181.jpg,neutral,0.792529329
20167,neutral/ffhq_5177.png,neutral,0.644378503
17309,neutral/ffhq_2004.png,neutral,0.809160177
2913,anger/image0030215.jpg,neutral,0.844149598
5821,disgust/ffhq_4.png,neutral,0.794145179
8707,fear/image0026018.jpg,neutral,0.760976003
3056,contempt/ffhq_28.png,neutral,0.784445021
17608,neutral/ffhq_2274.png,neutral,0.746816032
17888,neutral/ffhq_2526.png,neutral,0.764169445
3063,contempt/ffhq_35.png,neutral,0.80873931
17164,neutral/ffhq_1875.png,neutral,0.797610182
21128,neutral/ffhq_945.png,neutral,0.848070638
21071,neutral/ffhq_894.png,neutral,0.847445501
20457,neutral/ffhq_5438.png,neutral,0.715821153
16751,neutral/ffhq_1502.png,neutral,0.838268231
18647,neutral/ffhq_3809.png,neutral,0.81099279
19020,neutral/ffhq_4144.png,neutral,0.641886959
19116,neutral/ffhq_4230.png,neutral,0.762132691
19867,neutral/ffhq_4907.png,neutral,0.656436919
19041,neutral/ffhq_4163.png,neutral,0.773749824
8437,fear/image0018521.jpg,neutral,0.834342805
23021,sad/image0023422.jpg,neutral,0.781383722
17773,neutral/ffhq_2422.png,neutral,0.815490985
16448,neutral/ffhq_123.png,neutral,0.806978764
23174,sad/image0024545.jpg,neutral,0.81580426
17359,neutral/ffhq_205.png,neutral,0.841678072
19686,neutral/ffhq_4744.png,neutral,0.831300839
16603,neutral/ffhq_137.png,neutral,0.717502691
20632,neutral/ffhq_5596.png,neutral,0.714577691
20004,neutral/ffhq_503.png,neutral,0.808763856
19338,neutral/ffhq_4430.png,neutral,0.848810174
1868,anger/image0023601.jpg,neutral,0.702776439
20291,neutral/ffhq_5289.png,neutral,0.879426144
21004,neutral/ffhq_833.png,neutral,0.789530003
4094,contempt/image0034873.jpg,neutral,0.85888213
22457,sad/image0018771.jpg,neutral,0.789428519
17363,neutral/ffhq_2053.png,neutral,0.82069658
20844,neutral/ffhq_69.png,neutral,0.772542306
23842,sad/image0028610.jpg,neutral,0.860507905
20025,neutral/ffhq_5049.png,neutral,0.821861885
16931,neutral/ffhq_1665.png,neutral,0.834847055
17780,neutral/ffhq_2429.png,neutral,0.798013751
21648,sad/image0007337.jpg,neutral,0.824573058
17696,neutral/ffhq_2353.png,neutral,0.780152535
20475,neutral/ffhq_5454.png,neutral,0.867481885
20251,neutral/ffhq_5252.png,neutral,0.789648443
16495,neutral/ffhq_1272.png,neutral,0.814856939
4959,contempt/image0039427.jpg,neutral,0.845566619
19517,neutral/ffhq_4592.png,neutral,0.811952044
20999,neutral/ffhq_829.png,neutral,0.713587874
12116,happy/ffhq_1870.png,neutral,0.641746985
19131,neutral/ffhq_4244.png,neutral,0.689817039
18606,neutral/ffhq_3772.png,neutral,0.731809205
4298,contempt/image0036014.jpg,neutral,0.831195142
19266,neutral/ffhq_4366.png,neutral,0.802430279
3277,contempt/image0014668.jpg,neutral,0.862797367
17947,neutral/ffhq_258.png,neutral,0.806505845
17088,neutral/ffhq_1806.png,neutral,0.766650991
20559,neutral/ffhq_553.png,neutral,0.827136831
1920,anger/image0024038.jpg,neutral,0.815948004
4106,contempt/image0034991.jpg,neutral,0.853546628
17227,neutral/ffhq_1931.png,neutral,0.653923233
17978,neutral/ffhq_2607.png,neutral,0.785195022
13964,happy/ffhq_3533.png,neutral,0.764471225
25748,surprise/image0020263.jpg,neutral,0.887619624
24186,sad/image0030281.jpg,neutral,0.754914287
22413,sad/image0018422.jpg,neutral,0.756104258
19754,neutral/ffhq_4805.png,neutral,0.814869186
21355,sad/image0001273.jpg,neutral,0.809122203
4035,contempt/image0034246.jpg,neutral,0.820626509
18133,neutral/ffhq_2747.png,neutral,0.832933124
3881,contempt/image0032577.jpg,neutral,0.828771184
4915,contempt/image0039209.jpg,neutral,0.806747339
19513,neutral/ffhq_4589.png,neutral,0.771983087
19861,neutral/ffhq_4901.png,neutral,0.861196004
18730,neutral/ffhq_3884.png,neutral,0.75351129
16208,neutral/ffhq_1013.png,neutral,0.770217383
17187,neutral/ffhq_1896.png,neutral,0.739955827
20563,neutral/ffhq_5533.png,neutral,0.818453954
20119,neutral/ffhq_5133.png,neutral,0.734327605
16269,neutral/ffhq_1069.png,neutral,0.863720915
23811,sad/image0028454.jpg,neutral,0.865927306
20245,neutral/ffhq_5247.png,neutral,0.845084
18419,neutral/ffhq_3003.png,neutral,0.824637335
4138,contempt/image0035151.jpg,neutral,0.775461635
19545,neutral/ffhq_4617.png,neutral,0.854035446
20490,neutral/ffhq_5468.png,neutral,0.860007937
4270,contempt/image0035871.jpg,neutral,0.776415304
18921,neutral/ffhq_4055.png,neutral,0.722202718
19746,neutral/ffhq_4799.png,neutral,0.82254985
17930,neutral/ffhq_2564.png,neutral,0.833984902
5774,contempt/image0042510.jpg,neutral,0.822297762
20756,neutral/ffhq_61.png,neutral,0.71378963
19174,neutral/ffhq_4283.png,neutral,0.821053118
20377,neutral/ffhq_5366.png,neutral,0.767351879
2644,anger/image0028562.jpg,neutral,0.690193059
1099,anger/image0017998.jpg,neutral,0.799759897
20504,neutral/ffhq_5480.png,neutral,0.824698388
16953,neutral/ffhq_1685.png,neutral,0.796346303
19059,neutral/ffhq_418.png,neutral,0.788356232
19909,neutral/ffhq_4945.png,neutral,0.793120716
3550,contempt/image0026640.jpg,neutral,0.896972717
9208,fear/image0032561.jpg,neutral,0.792890549
21932,sad/image0013118.jpg,neutral,0.838437948
17935,neutral/ffhq_2569.png,neutral,0.876523803
18207,neutral/ffhq_2813.png,neutral,0.679408918
22366,sad/image0018062.jpg,neutral,0.822369078
17284,neutral/ffhq_1983.png,neutral,0.797173383
16816,neutral/ffhq_1561.png,neutral,0.790955003
20051,neutral/ffhq_5072.png,neutral,0.709208741
5074,contempt/image0040043.jpg,neutral,0.88584143
20856,neutral/ffhq_70.png,neutral,0.790081618
20405,neutral/ffhq_5391.png,neutral,0.713906277
20216,neutral/ffhq_5220.png,neutral,0.816979085
22278,sad/image0017416.jpg,neutral,0.829766644
26225,surprise/image0025389.jpg,neutral,0.782917772
16584,neutral/ffhq_1352.png,neutral,0.825340425
1525,anger/image0021146.jpg,neutral,0.847489935
18937,neutral/ffhq_407.png,neutral,0.852361195
16891,neutral/ffhq_1629.png,neutral,0.807520088
20185,neutral/ffhq_5193.png,neutral,0.70973993
19535,neutral/ffhq_4608.png,neutral,0.734290582
10569,fear/image0038839.jpg,neutral,0.78313828
16286,neutral/ffhq_1084.png,neutral,0.735909279
3067,contempt/ffhq_4.png,neutral,0.842798676
17473,neutral/ffhq_2152.png,neutral,0.7752184
20548,neutral/ffhq_552.png,neutral,0.824385204
17085,neutral/ffhq_1803.png,neutral,0.833520954
19094,neutral/ffhq_4210.png,neutral,0.783101298
20710,neutral/ffhq_569.png,neutral,0.771474467
18077,neutral/ffhq_2697.png,neutral,0.845664118
19673,neutral/ffhq_4732.png,neutral,0.797838675
16219,neutral/ffhq_1023.png,neutral,0.793258113
25869,surprise/image0021404.jpg,neutral,0.872901561
2472,anger/image0027637.jpg,neutral,0.85471318
18180,neutral/ffhq_279.png,neutral,0.771843874
20299,neutral/ffhq_5296.png,neutral,0.852987558
16537,neutral/ffhq_131.png,neutral,0.826188061
18018,neutral/ffhq_2643.png,neutral,0.803248645
18629,neutral/ffhq_3793.png,neutral,0.742735388
23316,sad/image0025591.jpg,neutral,0.729926606
408,anger/image0008055.jpg,neutral,0.861951261
18790,neutral/ffhq_3938.png,neutral,0.817227223
2618,anger/image0028399.jpg,neutral,0.824033052
16871,neutral/ffhq_1610.png,neutral,0.79791201
16983,neutral/ffhq_1711.png,neutral,0.736943623
20429,neutral/ffhq_5412.png,neutral,0.773006773
20595,neutral/ffhq_5562.png,neutral,0.810990135
6599,disgust/image0034624.jpg,neutral,0.740334177
26643,surprise/image0028796.jpg,neutral,0.841935115
19848,neutral/ffhq_4890.png,neutral,0.777603169
17070,neutral/ffhq_1790.png,neutral,0.853069637
20125,neutral/ffhq_5139.png,neutral,0.829121196
4371,contempt/image0036355.jpg,neutral,0.8616407
11565,happy/ffhq_1374.png,neutral,0.741376277
19525,neutral/ffhq_46.png,neutral,0.826994327
23373,sad/image0026057.jpg,neutral,0.812857246
4324,contempt/image0036144.jpg,neutral,0.830592681
4147,contempt/image0035203.jpg,neutral,0.826706956
16454,neutral/ffhq_1235.png,neutral,0.628258332
4354,contempt/image0036288.jpg,neutral,0.752019899
20761,neutral/ffhq_614.png,neutral,0.753236666
16581,neutral/ffhq_135.png,neutral,0.775364595
17635,neutral/ffhq_2299.png,neutral,0.788245864
17016,neutral/ffhq_1741.png,neutral,0.844301307
19371,neutral/ffhq_4460.png,neutral,0.760451458
20929,neutral/ffhq_766.png,neutral,0.683352704
20655,neutral/ffhq_5616.png,neutral,0.70987324
21253,neutral/image0030989.jpg,neutral,0.845543823
17192,neutral/ffhq_190.png,neutral,0.698506769
294,anger/image0005713.jpg,neutral,0.777065963
16904,neutral/ffhq_1640.png,neutral,0.842012666
16747,neutral/ffhq_15.png,neutral,0.847260293
9848,fear/image0036108.jpg,neutral,0.773803389
23365,sad/image0025995.jpg,neutral,0.824845984
